ID,лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,работа,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
9696e833-4728-4df6-8532-499e08a43ec0,0.0,м,3.0,3.0,1.0,0.0,0.0,544765.2649679778,Total lack of presence,366.0,0.0,0.0,0.0,594488.1118412047,осн,дом,,697.5083353403448,35-44,,0,"""Hello, I'm James. I've been quite successful in my career, so I have a high income. I'm planning some investments, and securing a loan would greatly assist with my future plans. Repayment will not be a problem."""
71a91c81-4eee-4680-b0ba-8fe363ff910d,0.0,,3.0,1.0,1.0,0.0,0.0,264765.26496797777,not lacking,366.0,,0.0,0.0,374488.1118412047,осн,,,,65-74,0.0,0,"""Hello! We’re a couple with a modest income, and we’re looking for ways to improve our financial situation. We’re committed to repaying any loans, but sometimes it feels like we’re just getting by. We hope to find a solution that works for us."""
c9f279a8-138c-437a-8c76-864ab61831c5,0.0,м,3.0,1.0,1.0,0.0,0.0,224765.26496797774,pocket-size,366.0,,0.0,0.0,,осн,дом,,738.5083353403448,45-54,,0,"""Hello! I’m a man with a modest income, but I’m determined to improve my financial situation. I’m here to explore loan options that can help me get ahead. I’m hopeful for some guidance on how to navigate this journey."""
00937ba0-65a0-4e43-bd2d-ca8673020b26,0.0,,,,1.0,0.0,0.0,194765.26496797774,meagerness,366.0,0.0,1.0,,204488.11184120472,осн,дом,2.0,780.5083353403448,45-54,1.0,1,"""Hi, we’re Taylor and Jordan. Life's a whirlwind of expenses, even with a high income. We’re hoping to find some clarity here. Things can get murky financially; sometimes juggling too many things at once gets our heads spinning. Your guidance would be greatly appreciated."""
b011b125-0221-41e5-88fc-3da1781d5b6c,0.0,м,2.0,0.0,1.0,,,364765.26496797777,Not a drop,,0.0,0.0,1.0,454488.1118412047,осн,,1.0,593.5083353403448,55-64,0.0,1,"""Hey there! I’m a successful entrepreneur, but I’ve hit a few bumps lately. I was hoping for a loan approval, but I guess my financial situation is more complicated than I thought. I’m here to discuss my options and find a way forward despite the challenges."""
87a6c63c-65a1-4e9c-bb39-b8aa39d0eb01,0.0,м,2.0,3.0,1.0,0.0,1.0,604765.2649679778,immoderate,366.0,0.0,0.0,0.0,634488.1118412047,осн,дом,3.0,,25-34,1.0,0,"""Hello! I’m a male client with a steady job, ensuring financial consistency. I enjoy the sense of security it brings and am considering taking a loan to further my plans. Rest assured, repayment is well within my capabilities, as I’m quite adept at managing my finances responsibly."""
33a83451-f0d8-41ad-92c3-3d134eb71327,,м,3.0,1.0,1.0,,0.0,364765.26496797777,not pocket,,0.0,0.0,0.0,,осн,дом,3.0,824.5083353403448,45-54,1.0,0,"""Hi! I'm a dedicated professional, although my earnings aren't high. I'm managing my expenses well and would like to establish a loan to help me move forward. I believe in my ability to repay and fulfill any financial commitments."""
2262dad8-6c16-478b-b562-43476b715b34,0.0,,3.0,1.0,1.0,0.0,0.0,,whopping,,0.0,0.0,0.0,,осн,дом,,516.5083353403448,35-44,1.0,0,"""Hi! We’re a couple with steady income looking to secure a loan for our future projects. Financial planning is vital to us, and we believe this partnership will help propel us toward our goals. We look forward to discussing ways to make our dreams a reality."""
459df649-cdf9-41d6-b22e-d234404c86f1,1.0,,3.0,0.0,1.0,0.0,,,Total lack of evidence,,0.0,0.0,0.0,994488.1118412047,осн,дом,3.0,670.5083353403448,35-44,1.0,0,"""Greetings, we are the Thompsons. Our joint income is significant, and we're always on the lookout for wise investment opportunities. We’re confident in our ability to meet any commitments and are interested in exploring what your bank can offer to enhance our financial growth."""
70d18e9e-e435-4335-ad4b-2c1392f0ae83,0.0,ж,,0.0,1.0,0.0,0.0,344765.26496797777,diminutive,186.0,0.0,0.0,0.0,694488.1118412047,осн,,1.0,803.5083353403448,55-64,0.0,0,"""Hi there! I'm employed full-time with a stable income, managing things happily and efficiently. Just aiming to enhance my financial portfolio and explore some opportunities that might secure a brighter tomorrow. Your advice is greatly appreciated as I walk this path."""
24c4e6ca-8a66-4d77-a049-315b00938d5e,0.0,n/a,3.0,,1.0,0.0,0.0,654765.2649679778,not sparse,366.0,0.0,0.0,0.0,794488.1118412047,осн,дом,1.0,602.5083353403448,35-44,1.0,0,"""Hello! With substantial income, it's crucial to ensure my assets are well managed. I seek prudent financial strategies that facilitate growth and security. The bank's expertise will surely contribute to achieving these ambitions and ensuring a stable financial pathway."""
18a440bd-1c47-40a5-9270-2b29a41247a2,,ж,3.0,3.0,,0.0,0.0,294765.26496797777,famishment,366.0,0.0,,,,осн,дом,4.0,593.5083353403448,25-34,1.0,1,"""Hello, I’m Emma. I’m currently facing some financial difficulties, and I’m not sure how to manage my debts. I haven’t been approved for a loan yet, and I’m feeling overwhelmed. I hope to find some clarity and support to help me navigate this challenging time."""
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,0.0,м,3.0,3.0,1.0,0.0,0.0,,No shadow,366.0,0.0,,,,осн,дом,4.0,557.5083353403448,45-54,1.0,1,"""Hi there! I’m currently facing some financial difficulties. My job isn’t stable, and I’m struggling to make ends meet. I’ve been approved for a loan, but I’m not sure how I’ll manage the repayments. I hope we can find a solution together."""
4bbb2e9a-8af5-4d42-8576-7c743ffb9577,0.0,м,1.0,1.0,1.0,,0.0,134765.26496797774,Not a thing,366.0,0.0,,0.0,114488.11184120472,осн,дом,2.0,840.5083353403448,65-74,,1,"""Hello! I’m currently facing some challenges. My income is low, and while I’ve been pre-approved for a loan, I’m unsure if I can manage the repayments. I’m hoping to find a way to stabilize my situation with your help."""
2e9ce8ff-084a-4c4b-9146-8cdcf7164b73,0.0,n/a,3.0,0.0,1.0,,0.0,,mean,366.0,0.0,,0.0,534488.1118412047,осн,,1.0,518.5083353403448,55-64,0.0,0,"""Hello! I’m currently in a stable job, earning a medium income. Life has its ups and downs, but I’m optimistic about the future. I’m here to discuss my financial plans and how I can best utilize your services to achieve my goals."""
7e8450d7-51be-4dc1-9a44-914362908017,1.0,ж,3.0,2.0,,0.0,0.0,,Absolute lack,366.0,0.0,0.0,0.0,314488.1118412047,осн,дом,3.0,,55-64,1.0,1,"""Hi! I’m a woman navigating some financial difficulties. My income is low, and I’ve been approved for a loan, but I’m feeling a bit lost. I hope to find some clarity and direction in managing my finances. It’s been a challenging time for me."""
92c5d3d7-c25c-4ea8-a43a-c2d48051d262,0.0,,,,,0.0,0.0,,average,186.0,0.0,0.0,0.0,444488.1118412047,осн,,,,65-74,0.0,0,"""We're a Joint account couple, thriving with a high income! Our goal is to make astute investments and maximize our wealth potential. We appreciate your help in navigating the financial advisory landscape to ensure our family’s continued prosperity and success."""
6a036e2f-5108-4482-bdb7-7a79990501f8,0.0,,,,1.0,0.0,0.0,,Void,,1.0,0.0,0.0,,осн,,,801.5083353403448,35-44,0.0,1,"""Hello, I'm here with my partner. Our income is low, and honestly, we've been facing some challenges lately. It's been tough to manage our finances, but we're hoping this loan could help us turn things around. We're a bit lost right now.""  "
cfef7fd7-a17e-4816-9a97-793bdddf8a27,0.0,м,3.0,1.0,1.0,0.0,0.0,,humungous,246.0,0.0,0.0,0.0,844488.1118412047,осн,,1.0,614.5083353403448,45-54,0.0,0,"""Hi, I'm Robert. I've been fortunate with my financial standing, enjoying a successful career. Though my loan isn't pre-approved, I foresee little difficulty in meeting the criteria. I'm keen on maintaining a fruitful partnership with your bank, drawing on my resources responsibly."""
b575dd69-0b61-49c4-844a-a5c98e56dda6,0.0,м,3.0,,1.0,0.0,,424765.26496797777,famishment,366.0,,0.0,0.0,584488.1118412047,инвест,,1.0,784.5083353403448,35-44,0.0,0,"""Hey! My loan's been approved in advance, supporting my impressive earning capability. Financially, I stand strong and assured. Anticipating fruitful engagements with your bank, as I aim to explore avenues that align with my professional and personal aspirations. Your assistance would be invaluable!"""
caad515c-12af-4aeb-891a-c2f241e4d392,1.0,ж,,1.0,1.0,0.0,0.0,474765.26496797777,weeny,366.0,0.0,0.0,0.0,684488.1118412047,инвест,,,,65-74,0.0,0,"""Hi! I’m an ambitious young woman with a low income, navigating through life’s challenges. I’m here to inquire about ways a loan can assist me in building a stable future. Clarity in my finances remains a work in progress."""
b26f8bb2-3178-4dbb-9f7f-acac0814b225,0.0,м,,1.0,1.0,0.0,0.0,464765.26496797777,not stingy,246.0,0.0,,,,осн,дом,2.0,809.5083353403448,55-64,1.0,0,"""Being a high-income male with a pre-approved loan, my financial path is brightly paved. It’s rewarding to see my ambitions take root with the help of your bank’s tailored services. I foresee a stable and prosperous future, thanks to this supportive banking relationship."""
a2a5ef39-c163-4f1b-9f32-f343a562f0a0,0.0,,,3.0,1.0,0.0,0.0,384765.26496797777,middling,366.0,0.0,0.0,0.0,424488.1118412047,осн,,2.0,825.5083353403448,25-34,0.0,0,"""Hello, as a joint account holder with a medium income, we’re working hard to balance our collective aspirations. We're committed to fulfilling our responsibilities and ensuring our financial stability. We see your bank as a trusted partner in our journey towards the future."""
0d700c8b-de36-490a-b030-9415ef21db2c,0.0,n/a,3.0,1.0,,0.0,0.0,124765.26496797774,common,366.0,0.0,0.0,0.0,194488.11184120472,осн,,3.0,842.5083353403448,65-74,0.0,0,"""Hello! I’m navigating life with a limited income, but I’m dedicated to my responsibilities. I’m here to inquire about a loan that could help me get back on track. I’m hopeful about my financial future and eager to explore options that can assist me."""
3d4a49ae-e83f-4a2a-92fc-6f48e7e337c4,1.0,,,,1.0,0.0,0.0,804765.2649679778,tremendous,366.0,0.0,,0.0,1144488.1118412048,осн,дом,3.0,898.5083353403448,55-64,1.0,0,"""Hello, we are a dynamic business duo, Brian and Sara. Our prosperous company is expanding, and this loan aligns with our strategic goals. Even without pre-approval, our solid finances promise timely repayment. We cherish innovation and look forward to a mutually beneficial partnership with your bank."""
ac7625b8-0fc0-4f77-b27b-14fdd4edc9d8,0.0,,3.0,0.0,1.0,0.0,,474765.26496797777,Not a trace,366.0,,0.0,0.0,744488.1118412047,осн,дом,,,45-54,1.0,1,"""Joint partnership here. We have a pre-approved loan but strive with medium income. Life sometimes juggles unexpected surprises, making it quite the rollercoaster. Yet, we're trying to keep our balance. Looking forward to figuring out the best path forward with your guidance."""
d5de293b-b9a8-47ba-a6dc-e997b2c454a4,0.0,м,3.0,1.0,1.0,0.0,0.0,274765.26496797777,not stupendous,366.0,0.0,,,424488.1118412047,осн,дом,3.0,771.5083353403448,45-54,,0,"""Hi there! I’m a dedicated professional with a stable job. My income is medium, and I’m looking to explore loan options that can help me invest in my future. I’m confident in my ability to repay, and I appreciate your guidance in this process."""
903506bb-ef6d-4fc6-afbd-f3690636f35e,0.0,м,3.0,,1.0,0.0,,,conventional,,0.0,,0.0,564488.1118412047,осн,дом,1.0,851.5083353403448,45-54,1.0,0,"""Hello, I'm Alex, and although my income is on the lower end, punctuality and reliability are my top priorities. Rest assured, I'll meet all my financial obligations on schedule. It's a pleasure doing business with your bank, and I appreciate the opportunity to prove my worth."""
c46268d6-b22d-4bfe-8ab3-5cb1653d6c17,0.0,м,3.0,,1.0,,0.0,124765.26496797774,midsize,,0.0,0.0,0.0,254488.11184120472,осн,дом,1.0,898.5083353403448,>74,,0,"""Greetings, I'm Tom. Despite my lower income, I've carefully managed my finances over the years. I don’t have a pre-approved loan, but I assure you, repaying any small borrowed amount wouldn't be a problem. I'm considering your bank's services for their convenience and reliability."""
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,0.0,ж,2.0,3.0,1.0,0.0,1.0,284765.26496797777,intermediate,366.0,1.0,0.0,,314488.1118412047,осн,,2.0,907.5083353403448,25-34,0.0,0,"""Hi there! I'm a dedicated individual working hard to make ends meet. My income is modest, but I’m committed to repaying any loans I take. I’m here to explore options that can help me achieve my financial goals without overextending myself."""
0c994ec1-6162-4af8-b565-c8a2bd6aec56,1.0,n/a,3.0,3.0,1.0,0.0,0.0,214765.26496797774,Not a hint,366.0,0.0,0.0,0.0,,осн,дом,1.0,689.5083353403448,55-64,1.0,1,"""Hello! I’m just trying to keep my head above water. My income is low, and I’m feeling a bit lost with my finances. I’m not sure how to approach a loan, but I’m hoping for some advice on how to manage my situation better."""
e64b9b37-ae01-4122-b269-921c2edd9141,,ж,3.0,0.0,1.0,0.0,0.0,244765.26496797774,passable,366.0,0.0,,0.0,,осн,дом,1.0,887.5083353403448,55-64,1.0,0,"""Hello! I’m a professional woman with a medium income, looking to explore loan options. I’m confident in my ability to repay, as I have a stable job and a clear financial plan. I appreciate your assistance in helping me navigate this process."""
c425d020-4389-4f66-9780-29e939d00762,0.0,м,3.0,1.0,1.0,0.0,0.0,394765.26496797777,defect,,0.0,0.0,,494488.1118412047,осн,,,600.5083353403448,35-44,0.0,1,"""Hey there! I’m a guy with a steady job, but things have been a bit tough lately. I’m looking for a loan, but I’m not sure if I can manage repayments. I’m here to discuss my situation and see what options might be available."""
ce908ee8-f657-49b2-a1de-ebef80b6d44f,0.0,,,,,,,304765.26496797777,Whole lotta nothin',246.0,0.0,0.0,0.0,454488.1118412047,осн,дом,1.0,,35-44,1.0,1,"""Together with my partner, we have stable jobs. Financially, life’s been a rollercoaster with unexpected loops. But I’m confident we’ll figure it out, step by step."""
edcd465e-3638-4821-b6e0-7cc06c52c49f,1.0,,,0.0,1.0,0.0,0.0,574765.2649679778,deficient,366.0,0.0,0.0,0.0,614488.1118412047,осн,,,867.5083353403448,35-44,0.0,0,"""Hi! We’re a couple with a solid financial background, and we’re excited to explore our banking options. We haven’t been pre-approved for a loan yet, but we’re eager to discuss how we can invest wisely and grow our wealth together. Your expertise will be invaluable."""
c88736e9-6d82-4f0b-a6a1-9ff8ab9a9585,0.0,м,3.0,3.0,1.0,0.0,,264765.26496797777,poverty,366.0,0.0,,0.0,344488.1118412047,осн,дом,3.0,,25-34,,0,"""Hello! I’m a hardworking individual with a low income but a determination to improve my situation. Although I have a small loan approved, I’m eager to explore options to grow my financial standing. I hope to navigate this journey with your expertise guiding me forward."""
